"ID","Year_Birth","Education","Marital_Status","Income_norm","Kidhome","Teenhome","Dt_Customer","Recency_norm","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","Response","Age","Seniority_Years","Total_spend_norm","Total_kids","Total_purchase_norm","Accepted_campaign","Is_Parent","Age_group","Income_segment","Income","Recency","Total_Spend","Total_Purchase"
1502,1983,"Graduation","Together",0.16616355567727037,1,0,"2013-03-21",0.6767676767676768,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,43,12,0.01865079365079365,1,0.1590909090909091,0,1,"Adulte","Low_Income",28427,67,52,7
6211,1976,"PhD","Together",0.22198086725961147,1,0,"2014-05-02",0.4747474747474748,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,50,11,0.013492063492063493,1,0.11363636363636365,0,1,"Adulte","Mid_Income",37395,47,39,5
843,1971,"Graduation","Married",0.3920655766274344,1,0,"2014-05-26",0.4747474747474748,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,55,11,0.31746031746031744,1,0.5681818181818182,0,1,"Adulte","Mid_Income",64722,47,805,25
4174,1956,"Master","Together",0.3331051180391742,0,1,"2014-04-17",0.8181818181818182,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,70,11,0.0496031746031746,1,0.18181818181818182,0,1,"Senior","Mid_Income",55249,81,130,8
9757,1972,"Graduation","Together",0.5176918720085643,0,0,"2013-10-04",0.98989898989899,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,54,12,0.6452380952380953,0,0.5454545454545454,1,0,"Adulte","Mid_Income",84906,98,1631,24
6918,1989,"Graduation","Married",0.16780670579521617,1,0,"2013-07-04",0.5656565656565657,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,37,12,0.011507936507936509,1,0.11363636363636365,0,1,"Adulte","Low_Income",28691,56,34,5
286,1952,"Graduation","Single",0.26441646386625756,1,1,"2013-11-29",0.48484848484848486,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,74,12,0.058333333333333334,2,0.2727272727272727,0,1,"Senior","Mid_Income",44213,48,152,12
11086,1984,"Basic","Single",0.14923413021964682,1,0,"2014-01-18",0.18181818181818182,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,12,0.006349206349206349,1,0.11363636363636365,0,1,"Adulte","Low_Income",25707,18,21,5
1921,1967,"PhD","Married",0.3568374339472325,2,1,"2013-10-03",0.7474747474747475,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,59,12,0.02619047619047619,3,0.1590909090909091,0,1,"Senior","Mid_Income",59062,74,71,7
4138,1962,"Graduation","Single",0.4661442611114915,0,1,"2014-05-24",0.686868686868687,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,64,11,0.3547619047619048,1,0.5227272727272727,1,1,"Senior","Mid_Income",76624,68,899,23
7718,1947,"Master","Together",0.4000199169711266,0,0,"2014-04-20",0.36363636363636365,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,79,11,0.28015873015873016,0,0.2272727272727273,0,0,"Senior","Mid_Income",66000,36,711,10
1291,1978,"PhD","Together",0.16153285989033217,1,0,"2012-08-04",0.9090909090909092,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,48,13,0.1373015873015873,1,0.36363636363636365,0,1,"Adulte","Low_Income",27683,90,351,16
6862,1971,"Graduation","Divorced",0,0,0,"2014-05-18",0.6565656565656566,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,55,11,0.0011904761904761906,0,0.34090909090909094,0,0,"Adulte","Low_Income",1730,65,8,15
4136,1992,"Basic","Single",0.03591278856267933,1,0,"2012-12-03",0.6363636363636365,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,34,13,0.04523809523809524,1,0.25,0,1,"Jeune","Low_Income",7500,63,119,11
803,1968,"Graduation","Together",0.2414372584289244,1,1,"2013-04-05",0.8282828282828284,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,58,12,0.006349206349206349,2,0.09090909090909091,0,1,"Senior","Mid_Income",40521,82,21,4
4298,1973,"PhD","Together",0.11637112786073056,1,0,"2014-03-24",0.6363636363636365,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,53,11,0.001984126984126984,1,0.09090909090909091,0,1,"Adulte","Low_Income",20427,63,10,4
10833,1975,"Graduation","Married",0.3944556131626283,0,1,"2014-05-24",0.5555555555555556,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,51,11,0.38412698412698415,1,0.6136363636363636,1,1,"Adulte","Mid_Income",65106,55,973,27
9606,1965,"PhD","Married",0.4247231852216074,0,0,"2013-08-27",0.6464646464646465,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,61,12,0.6075396825396826,0,0.29545454545454547,1,0,"Senior","Mid_Income",69969,64,1536,13
8534,1952,"Graduation","Married",0.4089389856037643,0,2,"2013-07-16",0.5151515151515152,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,74,12,0.39166666666666666,2,0.6363636363636364,1,1,"Senior","Mid_Income",67433,51,992,28
5153,1967,"PhD","Married",0.4732521301823025,0,1,"2013-02-22",0.9797979797979799,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,59,13,0.6047619047619047,1,0.7727272727272727,1,1,"Senior","Mid_Income",77766,97,1529,34
961,1972,"Graduation","Married",0.4542687670772467,0,1,"2013-09-12",0.9292929292929294,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,54,12,0.3392857142857143,1,0.38636363636363635,0,1,"Adulte","Mid_Income",74716,92,860,17
5011,1963,"Graduation","Divorced",0.4132024622355555,0,1,"2013-10-18",0.5151515151515152,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,63,12,0.3662698412698413,1,0.5227272727272727,0,1,"Senior","Mid_Income",68118,51,928,23
6653,1970,"PhD","Married",0.33253872917276106,1,1,"2012-07-30",0.7272727272727273,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,56,13,0.1638888888888889,2,0.4090909090909091,1,1,"Senior","Mid_Income",55158,72,418,18
9094,1955,"Master","Married",0.3811734830425663,0,1,"2012-08-03",0.393939393939394,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,71,13,0.23095238095238096,1,0.36363636363636365,1,1,"Senior","Mid_Income",62972,39,587,16
810,1975,"Graduation","Married",0.45099491494830923,0,1,"2014-05-12",0.494949494949495,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,51,11,0.2523809523809524,1,0.4318181818181818,0,1,"Adulte","Mid_Income",74190,49,641,19
5493,1976,"Graduation","Married",0.2341862361281408,1,1,"2014-03-19",0.21212121212121213,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,50,12,0.0071428571428571435,2,0.09090909090909091,1,1,"Adulte","Mid_Income",39356,21,23,4
2147,1969,"Graduation","Together",0.4663247586623264,0,0,"2013-08-16",0.9191919191919192,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,57,12,0.9023809523809524,0,0.5227272727272727,1,0,"Senior","Mid_Income",76653,91,2279,23
5107,1973,"PhD","Divorced",0.2124269451723129,1,1,"2014-05-19",0.37373737373737376,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,53,11,0.01746031746031746,2,0.13636363636363635,1,1,"Adulte","Mid_Income",35860,37,49,6
3979,1983,"PhD","Divorced",0.5536731251594913,0,0,"2013-05-22",0.98989898989899,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,43,12,0.703968253968254,0,0.38636363636363635,1,0,"Adulte","Mid_Income",90687,98,1779,17
6049,1982,"Master","Together",0.4463891153752793,0,0,"2013-12-05",0.8585858585858587,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,44,12,0.7138888888888889,0,0.6136363636363636,1,0,"Adulte","Mid_Income",73450,85,1804,27
8147,1960,"Graduation","Married",0.18500376555235362,1,1,"2013-07-06",0.4040404040404041,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,66,12,0.017063492063492065,2,0.18181818181818182,0,1,"Senior","Low_Income",31454,40,48,8
1857,1952,"Graduation","Single",0.282628044340157,1,1,"2014-03-06",0.020202020202020204,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,74,12,0.030952380952380953,2,0.1590909090909091,1,1,"Senior","Mid_Income",47139,2,83,7
3910,1975,"Graduation","Divorced",0.5109885664137626,0,0,"2013-10-08",0.787878787878788,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,51,12,0.736904761904762,0,0.38636363636363635,1,0,"Adulte","Mid_Income",83829,78,1862,17
5207,1963,"PhD","Married",0.3214599139835809,1,1,"2012-09-24",0.4141414141414142,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,63,13,0.3126984126984127,2,0.6590909090909091,1,1,"Senior","Mid_Income",53378,41,793,29
11114,1970,"Graduation","Together",0.11157238262991155,1,0,"2013-02-08",0.9494949494949496,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,56,13,0.03134920634920635,1,0.20454545454545456,0,1,"Senior","Low_Income",19656,94,84,9
5429,1948,"PhD","Married",0.2729185209159317,0,1,"2013-08-20",0.10101010101010102,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,78,12,0.07063492063492063,1,0.2272727272727273,0,1,"Senior","Mid_Income",45579,10,183,10
9400,1958,"Master","Single",0.5212955989717863,0,0,"2014-06-21",0.7373737373737375,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,68,11,0.5468253968253969,0,0.4318181818181818,0,0,"Senior","Mid_Income",85485,73,1383,19
1740,1944,"Graduation","Married",0.3375055238474609,0,0,"2014-04-07",0.22222222222222224,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,82,11,0.39444444444444443,0,0.36363636363636365,1,0,"Senior","Mid_Income",55956,22,999,16
7488,1963,"Master","Single",0.38876060423111153,0,1,"2013-01-22",0.30303030303030304,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,63,13,0.3253968253968254,1,0.5454545454545454,0,1,"Senior","Mid_Income",64191,30,825,24
195,1972,"Graduation","Single",0.2307754548227078,1,0,"2012-08-26",0.21212121212121213,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,54,13,0.09563492063492063,1,0.3181818181818182,1,1,"Adulte","Mid_Income",38808,21,246,14
635,1966,"Master","Married",0.34514243746382267,1,1,"2013-03-19",0.5151515151515152,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,60,13,0.2400793650793651,2,0.5681818181818182,0,1,"Senior","Mid_Income",57183,51,610,25
7527,1968,"Master","Divorced",0.13704120945807166,1,0,"2012-11-21",0.9797979797979799,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,58,13,0.028174603174603175,1,0.20454545454545456,0,1,"Senior","Low_Income",23748,97,76,9
10319,1971,"Graduation","Married",0.40190580517467805,0,1,"2013-02-26",0.5656565656565657,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,55,13,0.5083333333333333,1,0.5,1,1,"Adulte","Mid_Income",66303,56,1286,22
2296,1975,"Master","Married",0.22181281781573065,1,0,"2013-12-16",0.04040404040404041,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,51,12,0.00992063492063492,1,0.09090909090909091,1,1,"Adulte","Mid_Income",37368,4,30,4
10637,1964,"Graduation","Married",0.2431737693490262,1,2,"2013-01-01",0.7777777777777778,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,62,13,0.0373015873015873,3,0.18181818181818182,0,1,"Senior","Mid_Income",40800,77,99,8
2931,1978,"Graduation","Divorced",0.4364119576515401,0,0,"2012-09-21",0.9595959595959597,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,48,13,0.471031746031746,0,0.5,1,0,"Adulte","Mid_Income",71847,95,1192,22
907,1975,"Graduation","Married",0.2764662313978602,0,1,"2013-11-29",0.36363636363636365,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,51,12,0.14166666666666666,1,0.4090909090909091,0,1,"Adulte","Mid_Income",46149,36,362,18
3698,1983,"Graduation","Together",0.47898448343468164,0,0,"2012-08-09",0.13131313131313133,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,43,13,0.8432539682539683,0,0.4318181818181818,1,0,"Adulte","Mid_Income",78687,13,2130,19
9516,1971,"Master","Divorced",0.2949454461712735,0,0,"2012-08-18",0.9090909090909092,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,55,13,0.4857142857142857,0,0.6363636363636364,1,0,"Adulte","Mid_Income",49118,90,1229,28
679,1957,"PhD","Married",0.22346219198715353,1,1,"2012-09-20",0.494949494949495,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,69,13,0.013095238095238096,2,0.13636363636363635,0,1,"Senior","Mid_Income",37633,49,38,6
7384,1951,"Master","Together",0.23674432210721552,0,0,"2013-07-21",0.18181818181818182,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,75,12,0.1904761904761905,0,0.38636363636363635,0,0,"Senior","Mid_Income",39767,18,485,17
5043,1951,"Basic","Married",0.15726315920506387,0,0,"2012-11-05",0.8989898989898991,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,75,13,0.17023809523809524,0,0.29545454545454547,0,0,"Senior","Low_Income",26997,89,434,13
5267,1970,"Graduation","Divorced",0.20076306895628845,1,0,"2013-03-14",0.43434343434343436,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,56,13,0.015476190476190477,1,0.11363636363636365,0,1,"Senior","Low_Income",33986,43,44,5
339,1972,"PhD","Married",0.3445698245439325,0,1,"2012-11-23",0.8282828282828284,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,54,13,0.19484126984126984,1,0.4090909090909091,1,1,"Adulte","Mid_Income",57091,82,496,18
2516,1969,"Master","Married",0.2807110358692202,1,1,"2013-06-08",0.8484848484848485,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,57,12,0.02896825396825397,2,0.1590909090909091,0,1,"Senior","Mid_Income",46831,84,78,7
9010,1972,"Master","Married",0.5067686581563108,0,0,"2013-02-10",0.8080808080808082,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,54,13,0.928968253968254,0,0.5227272727272727,1,0,"Adulte","Mid_Income",83151,80,2346,23
378,1971,"Graduation","Married",0.3161881406885048,0,0,"2012-12-30",0.686868686868687,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,55,13,0.3130952380952381,0,0.4772727272727273,0,0,"Adulte","Mid_Income",52531,68,794,21
4808,1956,"Graduation","Married",0.0873172462297796,0,0,"2013-09-05",0.12121212121212122,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,70,12,0.004761904761904762,0,0.09090909090909091,0,0,"Senior","Low_Income",15759,12,17,4
5068,1971,"Graduation","Single",0.13116570297571994,1,0,"2013-07-31",0.7575757575757577,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,55,12,0.008333333333333333,1,0.11363636363636365,0,1,"Adulte","Low_Income",22804,75,26,5
7628,1973,"Master","Married",0.25717788967242805,1,0,"2014-03-18",0.10101010101010102,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,53,12,0.028174603174603175,1,0.18181818181818182,0,1,"Adulte","Mid_Income",43050,10,76,8
7128,1977,"PhD","Single",0.2568480148381435,1,1,"2013-12-07",0.9191919191919192,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,12,0.003968253968253968,2,0.09090909090909091,0,1,"Adulte","Mid_Income",42997,91,15,4
2811,1963,"PhD","Single",0.29370063547586,1,1,"2014-04-12",0.21212121212121213,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,63,11,0.02261904761904762,2,0.1590909090909091,0,1,"Senior","Mid_Income",48918,21,62,7
3551,1954,"Master","Together",0.362880989873465,0,1,"2014-03-29",0.2828282828282829,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,72,11,0.07658730158730159,1,0.2272727272727273,0,1,"Senior","Mid_Income",60033,28,198,10
1663,1978,"PhD","Together",0.2011178400044813,1,0,"2013-10-25",0.9797979797979799,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,48,12,0.01746031746031746,1,0.11363636363636365,0,1,"Adulte","Low_Income",34043,97,49,5
5543,1966,"Graduation","Together",0.3490511430474211,0,1,"2013-06-24",0.494949494949495,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,60,12,0.31626984126984126,1,0.5681818181818182,1,1,"Senior","Mid_Income",57811,49,802,25
1577,1946,"Graduation","Married",0.4782500451243877,0,0,"2014-02-19",0.14141414141414144,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,80,12,0.6869047619047619,0,0.34090909090909094,1,0,"Senior","Mid_Income",78569,14,1736,15
10641,1978,"Graduation","Single",0.03591278856267933,1,1,"2012-12-27",0.05050505050505051,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,48,13,0.020634920634920634,2,0.2272727272727273,0,1,"Adulte","Low_Income",7500,5,57,10
5336,1971,"Master","Together",0.9709710145829572,1,0,"2013-06-04",0.37373737373737376,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,55,12,0.02142857142857143,1,0.045454545454545456,0,1,"Adulte","High_Income",157733,37,59,2
6024,1953,"Graduation","Together",0.5766834508642098,0,0,"2013-03-04",0.6262626262626263,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,73,13,0.9115079365079365,0,0.4090909090909091,1,0,"Senior","Mid_Income",94384,62,2302,18
1878,1985,"Master","Married",0.13330677737183116,0,0,"2014-02-18",0.8383838383838385,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,41,12,0.012698412698412698,0,0.13636363636363635,0,0,"Adulte","Low_Income",23148,83,37,6
3099,1970,"Graduation","Divorced",0.2647525627540192,1,1,"2013-02-25",0.48484848484848486,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,56,13,0.12103174603174602,2,0.36363636363636365,0,1,"Senior","Mid_Income",44267,48,310,16
6055,1979,"Graduation","Married",0.43503644183310825,0,0,"2012-11-01",0.9494949494949496,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,47,13,0.5158730158730159,0,0.4318181818181818,1,0,"Adulte","Mid_Income",71626,94,1305,19
5841,1966,"Graduation","Together",0.3682398999172201,0,1,"2013-06-28",0.6161616161616162,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,60,12,0.3281746031746032,1,0.5909090909090909,0,1,"Senior","Mid_Income",60894,61,832,26
3972,1976,"Graduation","Together",0.3016798720334605,1,1,"2013-04-03",0.7070707070707072,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,50,12,0.15714285714285714,2,0.4318181818181818,0,1,"Adulte","Mid_Income",50200,70,401,19
4394,1965,"PhD","Married",0.4936981458544692,0,0,"2014-05-23",0.43434343434343436,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,61,11,0.5936507936507937,0,0.5227272727272727,1,0,"Senior","Mid_Income",81051,43,1501,23
5758,1982,"Graduation","Married",0.39484772853168354,0,0,"2014-01-14",0.23232323232323235,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,44,12,0.46984126984126984,0,0.6363636363636364,1,0,"Adulte","Mid_Income",65169,23,1189,28
6658,1972,"Graduation","Together",0.36185402104974884,0,1,"2013-07-22",0.37373737373737376,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,54,12,0.4718253968253968,1,0.7272727272727273,0,1,"Adulte","Mid_Income",59868,37,1194,32
4603,1960,"PhD","Married",0.39812158066062103,0,1,"2014-01-31",0.5050505050505051,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,66,12,0.25833333333333336,1,0.4772727272727273,0,1,"Senior","Mid_Income",65695,50,656,21
8427,1956,"Master","Single",0.3929058238468385,0,0,"2012-11-23",0.787878787878788,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,70,13,0.6091269841269842,0,0.5227272727272727,0,0,"Senior","Mid_Income",64857,78,1540,23
10260,1965,"Master","Together",0.2702048335999303,0,1,"2013-08-26",0.7474747474747475,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,61,12,0.12142857142857144,1,0.34090909090909094,0,1,"Senior","Mid_Income",45143,74,311,15
7143,1955,"Master","Together",0.45482270783670575,0,1,"2013-11-06",0.14141414141414144,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,71,12,0.32341269841269843,1,0.5909090909090909,0,1,"Senior","Mid_Income",74805,14,820,26
8789,1989,"Master","Married",0.35682498584027833,1,0,"2014-01-11",0.7777777777777778,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,37,12,0.10674603174603176,1,0.3181818181818182,0,1,"Adulte","Mid_Income",59060,77,274,14
6197,1962,"PhD","Single",0.15876315609303715,1,1,"2013-04-20",0.393939393939394,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,64,12,0.020634920634920634,2,0.20454545454545456,0,1,"Senior","Low_Income",27238,39,57,9
4554,1965,"Graduation","Together",0.2818189173881382,0,1,"2013-10-01",0.8989898989898991,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,61,12,0.1757936507936508,1,0.38636363636363635,0,1,"Senior","Mid_Income",47009,89,448,17
4937,1973,"Master","Married",0.2761239084566215,1,1,"2014-06-10",0.6262626262626263,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,11,0.015476190476190477,2,0.11363636363636365,0,1,"Adulte","Mid_Income",46094,62,44,5
1920,1972,"Graduation","Married",0.24019244773351092,1,1,"2013-07-29",0.595959595959596,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,54,12,0.038492063492063494,2,0.18181818181818182,0,1,"Adulte","Mid_Income",40321,59,102,8
8749,1984,"Graduation","Together",0.2209850187032807,1,0,"2014-02-01",0.686868686868687,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,42,12,0.022222222222222223,1,0.11363636363636365,0,1,"Adulte","Mid_Income",37235,68,61,5
1650,1960,"Master","Married",0.4986275962083066,0,0,"2013-04-22",0.13131313131313133,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,66,12,0.65,0,0.6136363636363636,0,0,"Senior","Mid_Income",81843,13,1643,27
10377,1958,"Master","Together",0.2798458924359078,0,1,"2013-06-06",0.37373737373737376,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,68,12,0.15555555555555556,1,0.34090909090909094,0,1,"Senior","Mid_Income",46692,37,397,15
9206,1968,"Graduation","Together",0.4708620936471086,0,1,"2014-01-07",0.36363636363636365,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,58,12,0.44285714285714284,1,0.5909090909090909,1,1,"Senior","Mid_Income",77382,36,1121,26
10971,1977,"Graduation","Single",0.22433978352742004,2,0,"2012-09-03",0.2828282828282829,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,49,13,0.18571428571428572,2,0.36363636363636365,1,1,"Adulte","Mid_Income",37774,28,473,16
6398,1974,"Basic","Married",0.10371140308837533,1,0,"2014-03-29",0.020202020202020204,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,52,11,0.017857142857142856,1,0.18181818181818182,0,1,"Adulte","Low_Income",18393,2,50,8
9212,1962,"Master","Married",0.44251775411254335,0,1,"2013-02-14",0.17171717171717174,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,64,13,0.6638888888888889,1,0.6363636363636364,0,1,"Senior","Mid_Income",72828,17,1678,28
7937,1982,"Graduation","Married",0.14303497295648762,0,0,"2014-04-18",0.8686868686868687,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,44,11,0.021031746031746033,0,0.1590909090909091,0,0,"Adulte","Low_Income",24711,86,58,7
839,1975,"PhD","Married",0.2724454928516746,1,0,"2013-09-25",0.5454545454545455,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,51,12,0.06547619047619047,1,0.20454545454545456,0,1,"Adulte","Mid_Income",45503,54,170,9
4246,1982,"Master","Single",0.0300621782942359,0,0,"2013-12-12",0.020202020202020204,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,44,12,0.14603174603174604,0,0.045454545454545456,0,0,"Adulte","Low_Income",6560,2,373,2
158,1945,"PhD","Together",0.43489951265661275,0,0,"2013-11-17",0.030303030303030304,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,81,12,0.4726190476190476,0,0.38636363636363635,1,0,"Senior","Mid_Income",71604,3,1196,17
4832,1979,"Graduation","Married",0.15880050041389954,1,0,"2014-03-07",0.8484848484848485,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,47,12,0.0380952380952381,1,0.18181818181818182,0,1,"Adulte","Low_Income",27244,84,101,8
5621,1969,"Graduation","Married",0.29266744259866684,1,1,"2012-12-12",0.08080808080808081,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,57,13,0.12341269841269842,2,0.38636363636363635,1,1,"Senior","Mid_Income",48752,8,316,17
1945,1962,"Graduation","Married",0.43384142356551125,0,1,"2013-09-18",0.04040404040404041,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,64,12,0.5535714285714286,1,0.4772727272727273,1,1,"Senior","Mid_Income",71434,4,1400,21
5147,1948,"Graduation","Single",0.5546378534484367,0,0,"2013-07-29",0.5757575757575758,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,78,12,0.5630952380952381,0,0.6136363636363636,0,0,"Senior","Mid_Income",90842,57,1424,27
